SRC_SIGNGU_CD,RECORD_CODE,PROJ_CODE,SITE_CODE,UBPS_CODE,RECORD_TYPE,DRAWING_NO,RECORD_CODE_P,RECORD_CODE_T,DRAWING_STATUS_CODE,CLASSIFY_G,ZONE_NAME,AREA_PREV,AREA_VARI,AREA_CHANGE,AREA_AFTER,LOCATION_NAME,HOLD_PERIOD,DESCRIPT,D_NOTICE_CODE,P_NOTICE_CODE,FEATURE_EXIST_YN,FRST_REGIST_DT,LAST_UPDT_DT
43750,43750BTZ202404190222,43750PPL202404190386,43750,UBP_A1020200,PMA0001,진천(관)-77,,43750BTZ202404190222,PMC0002,UQQ902,관리형,0,1,756,756,충청북도 진천군 진천읍 지암리 산8-1 일원,,,43750NTC202404190386,43750NTC202404190386,Y,20250430,20250430
43750,43750BTZ202404190420,43750PPL202404190386,43750,UBP_A1020200,PMA0001,초평(관)-36,,43750BTZ202404190420,PMC0002,UQQ902,관리형,0,1,4351,4351,충청북도 진천군 초평면 신통리 519 일원,,,43750NTC202404190386,43750NTC202404190386,Y,20250430,20250430
43750,43750BTZ202404190970,43750PPL202404190386,43750,UBP_A1020200,PMA0001,이월(관)-59,,43750BTZ202404190970,PMC0002,UQQ902,관리형,0,1,847,847,충청북도 진천군 이월면 노원리 1032 일원,,,43750NTC202404190386,43750NTC202404190386,Y,20250430,20250430
43750,43750BTZ202404190413,43750PPL202404190386,43750,UBP_A1020200,PMA0001,초평(관)-29,,43750BTZ202404190413,PMC0002,UQQ902,관리형,0,1,1656,1656,충청북도 진천군 초평면 은암리 79-1 일원,,,43750NTC202404190386,43750NTC202404190386,Y,20250430,20250430
43750,43750BTZ202404191044,43750PPL202404190386,43750,UBP_A1020200,PMA0001,이월(관)-133,,43750BTZ202404191044,PMC0002,UQQ902,관리형,0,1,9142,9142,충청북도 진천군 이월면 노원리 474-1 일원,,,43750NTC202404190386,43750NTC202404190386,Y,20250430,20250430
43750,43750BTZ202404190953,43750PPL202404190386,43750,UBP_A1020200,PMA0001,이월(관)-42,,43750BTZ202404190953,PMC0002,UQQ902,관리형,0,1,1720,1720,충청북도 진천군 이월면 내촌리 685 일원,,,43750NTC202404190386,43750NTC202404190386,Y,20250430,20250430
43750,43750BTZ202404191082,43750PPL202404190386,43750,UBP_A1020200,PMA0001,이월(관)-171,,43750BTZ202404191082,PMC0002,UQQ902,관리형,0,1,209,209,충청북도 진천군 이월면 사곡리 98-3 일원,,,43750NTC202404190386,43750NTC202404190386,Y,20250430,20250430
43750,43750BTZ202404190718,43750PPL202404190386,43750,UBP_A1020200,PMA0001,문백(관)-201,,43750BTZ202404190718,PMC0002,UQQ902,관리형,0,1,900,900,충청북도 진천군 문백면 도하리 774 일원,,,43750NTC202404190386,43750NTC202404190386,Y,20250430,20250430
43750,43750BTZ202404190656,43750PPL202404190386,43750,UBP_A1020200,PMA0001,문백(관)-139,,43750BTZ202404190656,PMC0002,UQQ902,관리형,0,1,991,991,충청북도 진천군 문백면 봉죽리 산21 일원,,,43750NTC202404190386,43750NTC202404190386,Y,20250430,20250430
43750,43750BTZ202404191085,43750PPL202404190386,43750,UBP_A1020200,PMA0001,이월(관)-174,,43750BTZ202404191085,PMC0002,UQQ902,관리형,0,1,1487,1487,충청북도 진천군 이월면 신계리 168 일원,,,43750NTC202404190386,43750NTC202404190386,Y,20250430,20250430
43750,43750BTZ202404190997,43750PPL202404190386,43750,UBP_A1020200,PMA0001,이월(관)-86,,43750BTZ202404190997,PMC0002,UQQ902,관리형,0,1,434,434,충청북도 진천군 이월면 송림리 483-11 일원,,,43750NTC202404190386,43750NTC202404190386,Y,20250430,20250430
43750,43750BTZ202404190098,43750PPL202404190386,43750,UBP_A1020200,PMA0001,덕산-7,,43750BTZ202404190098,PMC0002,UQQ902,복합형,0,1,1319176,1319176,충청북도 진천군 덕산읍 합목리 339-11 일원,,,43750NTC202404190386,43750NTC202404190386,Y,20250430,20250430
43750,43750BTZ202404190509,43750PPL202404190386,43750,UBP_A1020200,PMA0001,초평(관)-125,,43750BTZ202404190509,PMC0002,UQQ902,관리형,0,1,525,525,충청북도 진천군 초평면 진암리 397 일원,,,43750NTC202404190386,43750NTC202404190386,Y,20250430,20250430
43750,43750BTZ202404190841,43750PPL202404190386,43750,UBP_A1020200,PMA0001,백곡(관)-63,,43750BTZ202404190841,PMC0002,UQQ902,관리형,0,1,927,927,충청북도 진천군 백곡면 석현리 381 일원,,,43750NTC202404190386,43750NTC202404190386,Y,20250430,20250430
43750,43750BTZ202404190028,43750PPL202404190386,43750,UBP_A1020200,PMA0001,문백-6,,43750BTZ202404190028,PMC0002,UQQ902,주거근린형,0,1,162387,162387,충청북도 진천군 문백면 문덕리 573-1 일원,,,43750NTC202404190386,43750NTC202404190386,Y,20250430,20250430
43750,43750BTZ202404190422,43750PPL202404190386,43750,UBP_A1020200,PMA0001,초평(관)-38,,43750BTZ202404190422,PMC0002,UQQ902,관리형,0,1,14853,14853,충청북도 진천군 초평면 영구리 234 일원,,,43750NTC202404190386,43750NTC202404190386,Y,20250430,20250430
43750,43750BTZ202404191022,43750PPL202404190386,43750,UBP_A1020200,PMA0001,이월(관)-111,,43750BTZ202404191022,PMC0002,UQQ902,관리형,0,1,797,797,충청북도 진천군 이월면 노원리 2002 일원,,,43750NTC202404190386,43750NTC202404190386,Y,20250430,20250430
43750,43750BTZ202404190313,43750PPL202404190386,43750,UBP_A1020200,PMA0001,진천(관)-168,,43750BTZ202404190313,PMC0002,UQQ902,관리형,0,1,6007,6007,충청북도 진천군 진천읍 가산리 529-2 일원,,,43750NTC202404190386,43750NTC202404190386,Y,20250430,20250430
43750,43750BTZ202404190096,43750PPL202404190386,43750,UBP_A1020200,PMA0001,덕산-4,,43750BTZ202404190096,PMC0002,UQQ902,복합형,0,1,337923,337923,충청북도 진천군 덕산읍 용몽리 271-2 일원,,,43750NTC202404190386,43750NTC202404190386,Y,20250430,20250430
43750,43750BTZ202404190535,43750PPL202404190386,43750,UBP_A1020200,PMA0001,문백(관)-18,,43750BTZ202404190535,PMC0002,UQQ902,관리형,0,1,29769,29769,충청북도 진천군 문백면 봉죽리 653 일원,,,43750NTC202404190386,43750NTC202404190386,Y,20250430,20250430
43750,43750BTZ202404191038,43750PPL202404190386,43750,UBP_A1020200,PMA0001,이월(관)-127,,43750BTZ202404191038,PMC0002,UQQ902,관리형,0,1,945,945,충청북도 진천군 이월면 사곡리 산61 일원,,,43750NTC202404190386,43750NTC202404190386,Y,20250430,20250430
43750,43750BTZ202404190915,43750PPL202404190386,43750,UBP_A1020200,PMA0001,이월(관)-4,,43750BTZ202404190915,PMC0002,UQQ902,관리형,0,1,22302,22302,충청북도 진천군 이월면 송림리 산29-1 일원,,,43750NTC202404190386,43750NTC202404190386,Y,20250430,20250430
43750,43750BTZ202404190182,43750PPL202404190386,43750,UBP_A1020200,PMA0001,진천(관)-37,,43750BTZ202404190182,PMC0002,UQQ902,관리형,0,1,564,564,충청북도 진천군 진천읍 원덕리 산71-1 일원,,,43750NTC202404190386,43750NTC202404190386,Y,20250430,20250430
43750,43750BTZ202404191157,43750PPL202404190386,43750,UBP_A1020200,PMA0001,광혜원(관)-60,,43750BTZ202404191157,PMC0002,UQQ902,관리형,0,1,14856,14856,충청북도 진천군 광혜원면 광혜원리 637-14 일원,,,43750NTC202404190386,43750NTC202404190386,Y,20250430,20250430
43750,43750BTZ202404190567,43750PPL202404190386,43750,UBP_A1020200,PMA0001,문백(관)-50,,43750BTZ202404190567,PMC0002,UQQ902,관리형,0,1,15119,15119,충청북도 진천군 문백면 태락리 103-8 일원,,,43750NTC202404190386,43750NTC202404190386,Y,20250430,20250430
43750,43750BTZ202404190721,43750PPL202404190386,43750,UBP_A1020200,PMA0001,문백(관)-204,,43750BTZ202404190721,PMC0002,UQQ902,관리형,0,1,1000,1000,충청북도 진천군 문백면 도하리 774 일원,,,43750NTC202404190386,43750NTC202404190386,Y,20250430,20250430
43750,43750BTZ202404190483,43750PPL202404190386,43750,UBP_A1020200,PMA0001,초평(관)-99,,43750BTZ202404190483,PMC0002,UQQ902,관리형,0,1,274,274,충청북도 진천군 초평면 용기리 1151-6 일원,,,43750NTC202404190386,43750NTC202404190386,Y,20250430,20250430
43750,43750BTZ202404190817,43750PPL202404190386,43750,UBP_A1020200,PMA0001,백곡(관)-39,,43750BTZ202404190817,PMC0002,UQQ902,관리형,0,1,1919,1919,충청북도 진천군 백곡면 대문리 92 일원,,,43750NTC202404190386,43750NTC202404190386,Y,20250430,20250430
43750,43750BTZ202404190796,43750PPL202404190386,43750,UBP_A1020200,PMA0001,백곡(관)-18,,43750BTZ202404190796,PMC0002,UQQ902,관리형,0,1,19810,19810,충청북도 진천군 백곡면 구수리 377-3 일원,,,43750NTC202404190386,43750NTC202404190386,Y,20250430,20250430
43750,43750BTZ202404190951,43750PPL202404190386,43750,UBP_A1020200,PMA0001,이월(관)-40,,43750BTZ202404190951,PMC0002,UQQ902,관리형,0,1,1234,1234,충청북도 진천군 이월면 내촌리 106 일원,,,43750NTC202404190386,43750NTC202404190386,Y,20250430,20250430
43750,43750BTZ202404190615,43750PPL202404190386,43750,UBP_A1020200,PMA0001,문백(관)-98,,43750BTZ202404190615,PMC0002,UQQ902,관리형,0,1,1366,1366,충청북도 진천군 문백면 평산리 541-1 일원,,,43750NTC202404190386,43750NTC202404190386,Y,20250430,20250430
43750,43750BTZ202404190988,43750PPL202404190386,43750,UBP_A1020200,PMA0001,이월(관)-77,,43750BTZ202404190988,PMC0002,UQQ902,관리형,0,1,785,785,충청북도 진천군 이월면 노원리 675-1 일원,,,43750NTC202404190386,43750NTC202404190386,Y,20250430,20250430
43750,43750BTZ202404190517,43750PPL202404190386,43750,UBP_A1020200,PMA0001,초평(관)-133,,43750BTZ202404190517,PMC0002,UQQ902,관리형,0,1,416,416,충청북도 진천군 초평면 용산리 산38-1 일원,,,43750NTC202404190386,43750NTC202404190386,Y,20250430,20250430
43750,43750BTZ202404190142,43750PPL202404190386,43750,UBP_A1020200,PMA0001,광혜원-2,,43750BTZ202404190142,PMC0002,UQQ902,복합형,0,1,116429,116429,충청북도 진천군 광혜원면 실원리 340-9 일원,,,43750NTC202404190386,43750NTC202404190386,Y,20250430,20250430
43750,43750BTZ202404190597,43750PPL202404190386,43750,UBP_A1020200,PMA0001,문백(관)-80,,43750BTZ202404190597,PMC0002,UQQ902,관리형,0,1,6780,6780,충청북도 진천군 문백면 사양리 산47-1 일원,,,43750NTC202404190386,43750NTC202404190386,Y,20250430,20250430
43750,43750BTZ202404191069,43750PPL202404190386,43750,UBP_A1020200,PMA0001,이월(관)-158,,43750BTZ202404191069,PMC0002,UQQ902,관리형,0,1,501,501,충청북도 진천군 이월면 사곡리 1284 일원,,,43750NTC202404190386,43750NTC202404190386,Y,20250430,20250430
43750,43750BTZ202404191125,43750PPL202404190386,43750,UBP_A1020200,PMA0001,광혜원(관)-28,,43750BTZ202404191125,PMC0002,UQQ902,관리형,0,1,1675,1675,충청북도 진천군 광혜원면 월성리 산5 일원,,,43750NTC202404190386,43750NTC202404190386,Y,20250430,20250430
43750,43750BTZ202404190172,43750PPL202404190386,43750,UBP_A1020200,PMA0001,진천(관)-27,,43750BTZ202404190172,PMC0002,UQQ902,관리형,0,1,1402,1402,충청북도 진천군 진천읍 장관리 335-23 일원,,,43750NTC202404190386,43750NTC202404190386,Y,20250430,20250430
43750,43750BTZ202404190297,43750PPL202404190386,43750,UBP_A1020200,PMA0001,진천(관)-152,,43750BTZ202404190297,PMC0002,UQQ902,관리형,0,1,957,957,충청북도 진천군 진천읍 신정리 385-1 일원,,,43750NTC202404190386,43750NTC202404190386,Y,20250430,20250430
43750,43750BTZ202404190574,43750PPL202404190386,43750,UBP_A1020200,PMA0001,문백(관)-57,,43750BTZ202404190574,PMC0002,UQQ902,관리형,0,1,720,720,충청북도 진천군 문백면 사양리 산94-12 일원,,,43750NTC202404190386,43750NTC202404190386,Y,20250430,20250430
43750,43750BTZ202404190920,43750PPL202404190386,43750,UBP_A1020200,PMA0001,이월(관)-9,,43750BTZ202404190920,PMC0002,UQQ902,관리형,0,1,17255,17255,충청북도 진천군 이월면 사곡리 산4-1 일원,,,43750NTC202404190386,43750NTC202404190386,Y,20250430,20250430
43750,43750BTZ202404190745,43750PPL202404190386,43750,UBP_A1020200,PMA0001,문백(관)-228,,43750BTZ202404190745,PMC0002,UQQ902,관리형,0,1,291,291,충청북도 진천군 문백면 도하리 1-9 일원,,,43750NTC202404190386,43750NTC202404190386,Y,20250430,20250430
43750,43750BTZ202404190187,43750PPL202404190386,43750,UBP_A1020200,PMA0001,진천(관)-42,,43750BTZ202404190187,PMC0002,UQQ902,관리형,0,1,2951,2951,충청북도 진천군 진천읍 산척리 산22-26 일원,,,43750NTC202404190386,43750NTC202404190386,Y,20250430,20250430
43750,43750BTZ202404191194,43750PPL202404190386,43750,UBP_A1020200,PMA0001,광혜원(관)-97,,43750BTZ202404191194,PMC0002,UQQ902,관리형,0,1,313,313,충청북도 진천군 광혜원면 죽현리 산54-1 일원,,,43750NTC202404190386,43750NTC202404190386,Y,20250430,20250430
43750,43750BTZ202404190982,43750PPL202404190386,43750,UBP_A1020200,PMA0001,이월(관)-71,,43750BTZ202404190982,PMC0002,UQQ902,관리형,0,1,1174,1174,충청북도 진천군 이월면 중산리 437-1 일원,,,43750NTC202404190386,43750NTC202404190386,Y,20250430,20250430
43750,43750BTZ202404191118,43750PPL202404190386,43750,UBP_A1020200,PMA0001,광혜원(관)-21,,43750BTZ202404191118,PMC0002,UQQ902,관리형,0,1,259,259,충청북도 진천군 광혜원면 죽현리 산37-11 일원,,,43750NTC202404190386,43750NTC202404190386,Y,20250430,20250430
43750,43750BTZ202404190609,43750PPL202404190386,43750,UBP_A1020200,PMA0001,문백(관)-92,,43750BTZ202404190609,PMC0002,UQQ902,관리형,0,1,6036,6036,충청북도 진천군 문백면 문덕리 345-7 일원,,,43750NTC202404190386,43750NTC202404190386,Y,20250430,20250430
43750,43750BTZ202404190782,43750PPL202404190386,43750,UBP_A1020200,PMA0001,백곡(관)-4,,43750BTZ202404190782,PMC0002,UQQ902,관리형,0,1,34442,34442,충청북도 진천군 백곡면 양백리 25 일원,,,43750NTC202404190386,43750NTC202404190386,Y,20250430,20250430
43750,43750BTZ202404190944,43750PPL202404190386,43750,UBP_A1020200,PMA0001,이월(관)-33,,43750BTZ202404190944,PMC0002,UQQ902,관리형,0,1,904,904,충청북도 진천군 이월면 신계리 165-1 일원,,,43750NTC202404190386,43750NTC202404190386,Y,20250430,20250430
43750,43750BTZ202404190561,43750PPL202404190386,43750,UBP_A1020200,PMA0001,문백(관)-44,,43750BTZ202404190561,PMC0002,UQQ902,관리형,0,1,52238,52238,충청북도 진천군 문백면 계산리 산72-22 일원,,,43750NTC202404190386,43750NTC202404190386,Y,20250430,20250430
43750,43750BTZ202404191086,43750PPL202404190386,43750,UBP_A1020200,PMA0001,이월(관)-175,,43750BTZ202404191086,PMC0002,UQQ902,관리형,0,1,1355,1355,충청북도 진천군 이월면 사당리 산1-1 일원,,,43750NTC202404190386,43750NTC202404190386,Y,20250430,20250430
43750,43750BTZ202404190162,43750PPL202404190386,43750,UBP_A1020200,PMA0001,진천(관)-17,,43750BTZ202404190162,PMC0002,UQQ902,관리형,0,1,16969,16969,충청북도 진천군 진천읍 문봉리 145 일원,,,43750NTC202404190386,43750NTC202404190386,Y,20250430,20250430
43750,43750BTZ202404190389,43750PPL202404190386,43750,UBP_A1020200,PMA0001,초평(관)-5,,43750BTZ202404190389,PMC0002,UQQ902,관리형,0,1,70338,70338,충청북도 진천군 초평면 은암리 6-1 일원,,,43750NTC202404190386,43750NTC202404190386,Y,20250430,20250430
43750,43750BTZ202404190326,43750PPL202404190386,43750,UBP_A1020200,PMA0001,덕산(관)-11,,43750BTZ202404190326,PMC0002,UQQ902,관리형,0,1,232,232,충청북도 진천군 덕산읍 기전리 산82 일원,,,43750NTC202404190386,43750NTC202404190386,Y,20250430,20250430
43750,43750BTZ202404190763,43750PPL202404190386,43750,UBP_A1020200,PMA0001,문백(관)-246,,43750BTZ202404190763,PMC0002,UQQ902,관리형,0,1,581,581,충청북도 진천군 문백면 도하리 583 일원,,,43750NTC202404190386,43750NTC202404190386,Y,20250430,20250430
43750,43750BTZ202404190802,43750PPL202404190386,43750,UBP_A1020200,PMA0001,백곡(관)-24,,43750BTZ202404190802,PMC0002,UQQ902,관리형,0,1,2574,2574,충청북도 진천군 백곡면 양백리 276 일원,,,43750NTC202404190386,43750NTC202404190386,Y,20250430,20250430
43750,43750BTZ202404191109,43750PPL202404190386,43750,UBP_A1020200,PMA0001,광혜원(관)-12,,43750BTZ202404191109,PMC0002,UQQ902,관리형,0,1,16436,16436,충청북도 진천군 광혜원면 죽현리 산29-1 일원,,,43750NTC202404190386,43750NTC202404190386,Y,20250430,20250430
43750,43750BTZ202404190571,43750PPL202404190386,43750,UBP_A1020200,PMA0001,문백(관)-54,,43750BTZ202404190571,PMC0002,UQQ902,관리형,0,1,461,461,충청북도 진천군 문백면 구산동리 산21 일원,,,43750NTC202404190386,43750NTC202404190386,Y,20250430,20250430
43750,43750BTZ202404190805,43750PPL202404190386,43750,UBP_A1020200,PMA0001,백곡(관)-27,,43750BTZ202404190805,PMC0002,UQQ902,관리형,0,1,718,718,충청북도 진천군 백곡면 양백리 산56 일원,,,43750NTC202404190386,43750NTC202404190386,Y,20250430,20250430
43750,43750BTZ202404190864,43750PPL202404190386,43750,UBP_A1020200,PMA0001,백곡(관)-86,,43750BTZ202404190864,PMC0002,UQQ902,관리형,0,1,3601,3601,충청북도 진천군 백곡면 성대리 447 일원,,,43750NTC202404190386,43750NTC202404190386,Y,20250430,20250430
43750,43750BTZ202404190308,43750PPL202404190386,43750,UBP_A1020200,PMA0001,진천(관)-163,,43750BTZ202404190308,PMC0002,UQQ902,관리형,0,1,444,444,충청북도 진천군 진천읍 지암리 310-1 일원,,,43750NTC202404190386,43750NTC202404190386,Y,20250430,20250430
43750,43750BTZ202404190266,43750PPL202404190386,43750,UBP_A1020200,PMA0001,진천(관)-121,,43750BTZ202404190266,PMC0002,UQQ902,관리형,0,1,10059,10059,충청북도 진천군 진천읍 문봉리 394-1 일원,,,43750NTC202404190386,43750NTC202404190386,Y,20250430,20250430
43750,43750BTZ202404190163,43750PPL202404190386,43750,UBP_A1020200,PMA0001,진천(관)-18,,43750BTZ202404190163,PMC0002,UQQ902,관리형,0,1,17943,17943,충청북도 진천군 진천읍 문봉리 398-1 일원,,,43750NTC202404190386,43750NTC202404190386,Y,20250430,20250430
43750,43750BTZ202404190330,43750PPL202404190386,43750,UBP_A1020200,PMA0001,덕산(관)-15,,43750BTZ202404190330,PMC0002,UQQ902,관리형,0,1,1640,1640,충청북도 진천군 덕산읍 한천리 산13-1 일원,,,43750NTC202404190386,43750NTC202404190386,Y,20250430,20250430
43750,43750BTZ202404191087,43750PPL202404190386,43750,UBP_A1020200,PMA0001,이월(관)-176,,43750BTZ202404191087,PMC0002,UQQ902,관리형,0,1,325,325,충청북도 진천군 이월면 내촌리 209-1 일원,,,43750NTC202404190386,43750NTC202404190386,Y,20250430,20250430
43750,43750BTZ202404190770,43750PPL202404190386,43750,UBP_A1020200,PMA0001,문백(관)-253,,43750BTZ202404190770,PMC0002,UQQ902,관리형,0,1,3686,3686,충청북도 진천군 문백면 도하리 403-1 일원,,,43750NTC202404190386,43750NTC202404190386,Y,20250430,20250430
43750,43750BTZ202404190510,43750PPL202404190386,43750,UBP_A1020200,PMA0001,초평(관)-126,,43750BTZ202404190510,PMC0002,UQQ902,관리형,0,1,862,862,충청북도 진천군 초평면 은암리 산53-1 일원,,,43750NTC202404190386,43750NTC202404190386,Y,20250430,20250430
43750,43750BTZ202404190548,43750PPL202404190386,43750,UBP_A1020200,PMA0001,문백(관)-31,,43750BTZ202404190548,PMC0002,UQQ902,관리형,0,1,31135,31135,충청북도 진천군 문백면 도하리 265-3 일원,,,43750NTC202404190386,43750NTC202404190386,Y,20250430,20250430
43750,43750BTZ202404190963,43750PPL202404190386,43750,UBP_A1020200,PMA0001,이월(관)-52,,43750BTZ202404190963,PMC0002,UQQ902,관리형,0,1,448,448,충청북도 진천군 이월면 사당리 산1-1 일원,,,43750NTC202404190386,43750NTC202404190386,Y,20250430,20250430
43750,43750BTZ202404190423,43750PPL202404190386,43750,UBP_A1020200,PMA0001,초평(관)-39,,43750BTZ202404190423,PMC0002,UQQ902,관리형,0,1,266,266,충청북도 진천군 초평면 신통리 285 일원,,,43750NTC202404190386,43750NTC202404190386,Y,20250430,20250430
43750,43750BTZ202404190553,43750PPL202404190386,43750,UBP_A1020200,PMA0001,문백(관)-36,,43750BTZ202404190553,PMC0002,UQQ902,관리형,0,1,68977,68977,충청북도 진천군 문백면 도하리 171 일원,,,43750NTC202404190386,43750NTC202404190386,Y,20250430,20250430
43750,43750BTZ202404190688,43750PPL202404190386,43750,UBP_A1020200,PMA0001,문백(관)-171,,43750BTZ202404190688,PMC0002,UQQ902,관리형,0,1,3162,3162,충청북도 진천군 문백면 은탄리 617-1 일원,,,43750NTC202404190386,43750NTC202404190386,Y,20250430,20250430
43750,43750BTZ202404190166,43750PPL202404190386,43750,UBP_A1020200,PMA0001,진천(관)-21,,43750BTZ202404190166,PMC0002,UQQ902,관리형,0,1,58906,58906,충청북도 진천군 진천읍 행정리 552-2 일원,,,43750NTC202404190386,43750NTC202404190386,Y,20250430,20250430
43750,43750BTZ202404190164,43750PPL202404190386,43750,UBP_A1020200,PMA0001,진천(관)-19,,43750BTZ202404190164,PMC0002,UQQ902,관리형,0,1,33691,33691,충청북도 진천군 진천읍 연곡리 399 일원,,,43750NTC202404190386,43750NTC202404190386,Y,20250430,20250430
43750,43750BTZ202404190188,43750PPL202404190386,43750,UBP_A1020200,PMA0001,진천(관)-43,,43750BTZ202404190188,PMC0002,UQQ902,관리형,0,1,1946,1946,충청북도 진천군 진천읍 원덕리 129 일원,,,43750NTC202404190386,43750NTC202404190386,Y,20250430,20250430
43750,43750BTZ202404190295,43750PPL202404190386,43750,UBP_A1020200,PMA0001,진천(관)-150,,43750BTZ202404190295,PMC0002,UQQ902,관리형,0,1,2517,2517,충청북도 진천군 진천읍 연곡리 56 일원,,,43750NTC202404190386,43750NTC202404190386,Y,20250430,20250430
43750,43750BTZ202404190712,43750PPL202404190386,43750,UBP_A1020200,PMA0001,문백(관)-195,,43750BTZ202404190712,PMC0002,UQQ902,관리형,0,1,625,625,충청북도 진천군 문백면 도하리 산14 일원,,,43750NTC202404190386,43750NTC202404190386,Y,20250430,20250430
43750,43750BTZ202404190356,43750PPL202404190386,43750,UBP_A1020200,PMA0001,덕산(관)-41,,43750BTZ202404190356,PMC0002,UQQ902,관리형,0,1,701,701,충청북도 진천군 덕산읍 구산리 344-1 일원,,,43750NTC202404190386,43750NTC202404190386,Y,20250430,20250430
43750,43750BTZ202404190078,43750PPL202404190386,43750,UBP_A1020200,PMA0001,이월-20,,43750BTZ202404190078,PMC0002,UQQ902,산업형,0,1,132763,132763,충청북도 진천군 이월면 사곡리 67-1 일원,,,43750NTC202404190386,43750NTC202404190386,Y,20250430,20250430
43750,43750BTZ202404190664,43750PPL202404190386,43750,UBP_A1020200,PMA0001,문백(관)-147,,43750BTZ202404190664,PMC0002,UQQ902,관리형,0,1,7020,7020,충청북도 진천군 문백면 봉죽리 산18-1 일원,,,43750NTC202404190386,43750NTC202404190386,Y,20250430,20250430
43750,43750BTZ202404190539,43750PPL202404190386,43750,UBP_A1020200,PMA0001,문백(관)-22,,43750BTZ202404190539,PMC0002,UQQ902,관리형,0,1,17135,17135,충청북도 진천군 문백면 사양리 38-1 일원,,,43750NTC202404190386,43750NTC202404190386,Y,20250430,20250430
43750,43750BTZ202404190798,43750PPL202404190386,43750,UBP_A1020200,PMA0001,백곡(관)-20,,43750BTZ202404190798,PMC0002,UQQ902,관리형,0,1,572420,572420,충청북도 진천군 백곡면 갈월리 776-1 일원,,,43750NTC202404190386,43750NTC202404190386,Y,20250430,20250430
43750,43750BTZ202404191121,43750PPL202404190386,43750,UBP_A1020200,PMA0001,광혜원(관)-24,,43750BTZ202404191121,PMC0002,UQQ902,관리형,0,1,1770,1770,충청북도 진천군 광혜원면 죽현리 산53 일원,,,43750NTC202404190386,43750NTC202404190386,Y,20250430,20250430
43750,43750BTZ202404190792,43750PPL202404190386,43750,UBP_A1020200,PMA0001,백곡(관)-14,,43750BTZ202404190792,PMC0002,UQQ902,관리형,0,1,103502,103502,충청북도 진천군 백곡면 갈월리 674 일원,,,43750NTC202404190386,43750NTC202404190386,Y,20250430,20250430
43750,43750BTZ202404191103,43750PPL202404190386,43750,UBP_A1020200,PMA0001,광혜원(관)-6,,43750BTZ202404191103,PMC0002,UQQ902,관리형,0,1,71533,71533,충청북도 진천군 광혜원면 회죽리 636-2 일원,,,43750NTC202404190386,43750NTC202404190386,Y,20250430,20250430
43750,43750BTZ202404190909,43750PPL202404190386,43750,UBP_A1020200,PMA0001,백곡(관)-131,,43750BTZ202404190909,PMC0002,UQQ902,관리형,0,1,314,314,충청북도 진천군 백곡면 갈월리 782-4 일원,,,43750NTC202404190386,43750NTC202404190386,Y,20250430,20250430
43750,43750BTZ202404190242,43750PPL202404190386,43750,UBP_A1020200,PMA0001,진천(관)-97,,43750BTZ202404190242,PMC0002,UQQ902,관리형,0,1,1015,1015,충청북도 진천군 진천읍 지암리 739-3 일원,,,43750NTC202404190386,43750NTC202404190386,Y,20250430,20250430
43750,43750BTZ202404190043,43750PPL202404190386,43750,UBP_A1020200,PMA0001,백곡-7,,43750BTZ202404190043,PMC0002,UQQ902,주거근린형,0,1,119701,119701,충청북도 진천군 백곡면 명암리 148 일원,,,43750NTC202404190386,43750NTC202404190386,Y,20250430,20250430
43750,43750BTZ202404190421,43750PPL202404190386,43750,UBP_A1020200,PMA0001,초평(관)-37,,43750BTZ202404190421,PMC0002,UQQ902,관리형,0,1,329,329,충청북도 진천군 초평면 신통리 273 일원,,,43750NTC202404190386,43750NTC202404190386,Y,20250430,20250430
43750,43750BTZ202404191014,43750PPL202404190386,43750,UBP_A1020200,PMA0001,이월(관)-103,,43750BTZ202404191014,PMC0002,UQQ902,관리형,0,1,1203,1203,충청북도 진천군 이월면 신월리 산179-1 일원,,,43750NTC202404190386,43750NTC202404190386,Y,20250430,20250430
43750,43750BTZ202404190995,43750PPL202404190386,43750,UBP_A1020200,PMA0001,이월(관)-84,,43750BTZ202404190995,PMC0002,UQQ902,관리형,0,1,203,203,충청북도 진천군 이월면 노원리 산106-11 일원,,,43750NTC202404190386,43750NTC202404190386,Y,20250430,20250430
43750,43750BTZ202404190829,43750PPL202404190386,43750,UBP_A1020200,PMA0001,백곡(관)-51,,43750BTZ202404190829,PMC0002,UQQ902,관리형,0,1,614,614,충청북도 진천군 백곡면 갈월리 330 일원,,,43750NTC202404190386,43750NTC202404190386,Y,20250430,20250430
43750,43750BTZ202404190973,43750PPL202404190386,43750,UBP_A1020200,PMA0001,이월(관)-62,,43750BTZ202404190973,PMC0002,UQQ902,관리형,0,1,264,264,충청북도 진천군 이월면 장양리 616 일원,,,43750NTC202404190386,43750NTC202404190386,Y,20250430,20250430
43750,43750BTZ202404190717,43750PPL202404190386,43750,UBP_A1020200,PMA0001,문백(관)-200,,43750BTZ202404190717,PMC0002,UQQ902,관리형,0,1,276,276,충청북도 진천군 문백면 도하리 774 일원,,,43750NTC202404190386,43750NTC202404190386,Y,20250430,20250430
